id,season,name,gp,goals,assists,points,shp,xg
8479368,20212022,Max Jones,2,0,0,0,0.0,0.06
8479368,20202021,Max Jones,46,7,4,11,0.091,8.7
8479368,20192020,Max Jones,59,8,4,12,0.078,
8479368,20182019,Max Jones,30,2,3,5,0.0345,
8477953,20242025,Kasperi Kapanen,57,5,8,13,0.090909,5.73
8477953,20232024,Kasperi Kapanen,73,6,16,22,0.060606,10.02
8477953,20222023,Kasperi Kapanen,23,8,6,14,0.170213,9.62
8477953,20212022,Kasperi Kapanen,79,11,21,32,0.085,11.13
8477953,20202021,Kasperi Kapanen,40,11,19,30,0.162,5.01
8477953,20192020,Kasperi Kapanen,69,13,23,36,0.107,
8477953,20182019,Kasperi Kapanen,78,20,24,44,0.1149,
8477953,20172018,Kasperi Kapanen,38,7,2,9,0.1273,
8477953,20162017,Kasperi Kapanen,8,1,0,1,0.0909,
8477953,20152016,Kasperi Kapanen,9,0,0,0,0.0,
8477508,20242025,Curtis Lazar,48,2,3,5,0.074074,2.84
8477508,20232024,Curtis Lazar,71,7,18,25,0.094595,9.29
8477508,20222023,Curtis Lazar,4,0,0,0,0.0,6.63
8477508,20212022,Curtis Lazar,70,8,8,16,0.084,10.13
8477508,20202021,Curtis Lazar,17,2,2,4,0.1,8.58
8477508,20192020,Curtis Lazar,38,5,5,10,0.152,
8477508,20182019,Curtis Lazar,1,0,0,0,0.0,
8477508,20172018,Curtis Lazar,65,2,10,12,0.0308,
8477508,20162017,Curtis Lazar,4,1,2,3,0.5,
8477508,20152016,Curtis Lazar,76,6,14,20,0.0769,
8477508,20142015,Curtis Lazar,67,6,9,15,0.0652,
8478233,20242025,Andrew Mangiapane,81,14,14,28,0.147368,14.43
8478233,20232024,Andrew Mangiapane,75,14,26,40,0.114754,20.71
8478233,20222023,Andrew Mangiapane,82,17,26,43,0.093407,24.44
8478233,20212022,Andrew Mangiapane,82,35,20,55,0.189,26.63
8478233,20202021,Andrew Mangiapane,56,18,14,32,0.198,13.56
8478233,20192020,Andrew Mangiapane,68,17,15,32,0.156,
8478233,20182019,Andrew Mangiapane,44,8,5,13,0.1231,
8478233,20172018,Andrew Mangiapane,10,0,0,0,0.0,
8478402,20242025,Connor McDavid,67,26,74,100,0.132653,26.91
8478402,20232024,Connor McDavid,76,32,100,132,0.121673,30.56
8478402,20222023,Connor McDavid,82,64,89,153,0.181818,45.31
8478402,20212022,Connor McDavid,80,44,79,123,0.14,42.51
8478402,20202021,Connor McDavid,56,33,72,105,0.165,24.74
8478402,20192020,Connor McDavid,64,34,63,97,0.16,
8478402,20182019,Connor McDavid,78,41,75,116,0.1708,
8478402,20172018,Connor McDavid,82,41,67,108,0.1496,
8478402,20162017,Connor McDavid,82,30,70,100,0.1195,
8478402,20152016,Connor McDavid,45,16,32,48,0.1524,
8476454,20242025,Ryan Nugent-Hopkins,78,20,29,49,0.121951,25.09
8476454,20232024,Ryan Nugent-Hopkins,80,18,49,67,0.098361,24.4
8476454,20222023,Ryan Nugent-Hopkins,82,37,67,104,0.18408,31.19
8476454,20212022,Ryan Nugent-Hopkins,63,11,39,50,0.071,15.14
8476454,20202021,Ryan Nugent-Hopkins,52,16,19,35,0.119,17.16
8476454,20192020,Ryan Nugent-Hopkins,65,22,39,61,0.128,
8476454,20182019,Ryan Nugent-Hopkins,82,28,41,69,0.1346,
8476454,20172018,Ryan Nugent-Hopkins,62,24,24,48,0.1589,
8476454,20162017,Ryan Nugent-Hopkins,82,18,25,43,0.09,
8476454,20152016,Ryan Nugent-Hopkins,55,12,22,34,0.1111,
8476454,20142015,Ryan Nugent-Hopkins,76,24,32,56,0.127,
8476454,20132014,Ryan Nugent-Hopkins,80,19,37,56,0.1067,
8476454,20122013,Ryan Nugent-Hopkins,40,4,20,24,0.0513,
8476454,20112012,Ryan Nugent-Hopkins,62,18,34,52,0.1343,
8480803,20242025,Evan Bouchard,82,14,53,67,0.059574,13.04
8480803,20232024,Evan Bouchard,81,18,64,82,0.081818,12.12
8480803,20222023,Evan Bouchard,82,8,32,40,0.051282,7.86
8480803,20212022,Evan Bouchard,81,12,31,43,0.059,8.14
8480803,20202021,Evan Bouchard,14,2,3,5,0.053,1.69
8477384,20242025,Joshua Brown,10,0,1,1,0.0,0.26
8477384,20232024,Joshua Brown,51,3,7,10,0.068182,1.95
8477384,20222023,Joshua Brown,68,4,3,7,0.058824,3.69
8477384,20212022,Joshua Brown,6,0,0,0,0.0,1.13
8477384,20202021,Joshua Brown,26,0,1,1,0.0,0.28
8477384,20192020,Joshua Brown,56,3,5,8,0.063,
8477384,20182019,Joshua Brown,37,1,1,2,0.0357,
8475218,20242025,Mattias Ekholm,65,9,24,33,0.062937,7.78
8475218,20232024,Mattias Ekholm,79,11,34,45,0.062147,10.88
8475218,20222023,Mattias Ekholm,21,4,10,14,0.111111,8.04
8475218,20212022,Mattias Ekholm,76,6,25,31,0.041,9.22
8475218,20202021,Mattias Ekholm,48,6,17,23,0.055,5.47
8475218,20192020,Mattias Ekholm,68,8,25,33,0.052,
8475218,20182019,Mattias Ekholm,80,8,36,44,0.0548,
8475218,20172018,Mattias Ekholm,81,10,24,34,0.0741,
8475218,20162017,Mattias Ekholm,82,3,20,23,0.025,
8475218,20152016,Mattias Ekholm,82,8,27,35,0.0702,
8475218,20142015,Mattias Ekholm,80,7,11,18,0.0814,
8475218,20132014,Mattias Ekholm,62,1,8,9,0.0172,
8475218,20122013,Mattias Ekholm,1,0,0,0,0.0,
8475218,20112012,Mattias Ekholm,2,0,0,0,0.0,
8476967,20242025,Brett Kulak,82,7,18,25,0.051852,6.56
8476967,20232024,Brett Kulak,82,3,13,16,0.031915,3.5
8476967,20222023,Brett Kulak,82,3,17,20,0.026316,3.37
8476967,20212022,Brett Kulak,18,2,6,8,0.069,2.89
8476967,20202021,Brett Kulak,46,2,6,8,0.035,2.02
8476967,20192020,Brett Kulak,56,0,7,7,0.0,
8476967,20182019,Brett Kulak,57,6,11,17,0.0588,
8476967,20172018,Brett Kulak,71,2,6,8,0.0274,
8476967,20162017,Brett Kulak,21,0,3,3,0.0,
8476967,20152016,Brett Kulak,8,0,0,0,0.0,
8476967,20142015,Brett Kulak,1,0,0,0,0.0,
8477498,20242025,Darnell Nurse,76,5,28,33,0.026596,7.96
8477498,20232024,Darnell Nurse,81,10,22,32,0.055249,9.32
8477498,20222023,Darnell Nurse,82,12,31,43,0.059113,9.11
8477498,20212022,Darnell Nurse,71,9,26,35,0.044,10.71
8477498,20202021,Darnell Nurse,56,16,20,36,0.104,8.25
8477498,20192020,Darnell Nurse,71,5,28,33,0.029,
8477498,20182019,Darnell Nurse,82,10,31,41,0.051,
8477498,20172018,Darnell Nurse,82,6,20,26,0.0309,
8477498,20162017,Darnell Nurse,44,5,6,11,0.0588,
8477498,20152016,Darnell Nurse,69,3,7,10,0.025,
8477498,20142015,Darnell Nurse,2,0,0,0,0.0,
8479442,20242025,Troy Stecher,66,3,4,7,0.054545,1.96
8479442,20232024,Troy Stecher,7,0,2,2,0.0,3.68
8479442,20222023,Troy Stecher,20,3,4,7,0.115385,3.77
8479442,20212022,Troy Stecher,13,0,1,1,0.0,1.5
8479442,20202021,Troy Stecher,44,3,8,11,0.055,1.93
8479442,20192020,Troy Stecher,69,5,12,17,0.058,
8479442,20182019,Troy Stecher,78,2,21,23,0.019,
8479442,20172018,Troy Stecher,68,1,10,11,0.0106,
8479442,20162017,Troy Stecher,71,3,21,24,0.024,
8479388,20242025,Riley Stillman,5,0,0,0,0.0,0.08
8478013,20242025,Jake Walman,15,1,7,8,0.025641,9.76
8478013,20232024,Jake Walman,63,12,9,21,0.111111,4.59
8478013,20222023,Jake Walman,63,9,9,18,0.064286,6.49
8478013,20212022,Jake Walman,19,0,4,4,0.0,4.92
8478013,20202021,Jake Walman,24,1,1,2,0.021,1.8
8478013,20192020,Jake Walman,1,0,0,0,0.0,
8477493,20242025,Aleksander Barkov,67,20,51,71,0.134228,21.84
8477493,20232024,Aleksander Barkov,73,23,57,80,0.119171,27.93
8477493,20222023,Aleksander Barkov,68,23,55,78,0.110577,21.91
8477493,20212022,Aleksander Barkov,67,39,49,88,0.182,28.66
8477493,20202021,Aleksander Barkov,50,26,32,58,0.148,20.69
8477493,20192020,Aleksander Barkov,66,20,42,62,0.116,
8477493,20182019,Aleksander Barkov,82,35,61,96,0.1699,
8477493,20172018,Aleksander Barkov,79,27,51,78,0.1055,
8477493,20162017,Aleksander Barkov,61,21,31,52,0.1479,
8477493,20152016,Aleksander Barkov,66,28,31,59,0.1637,
8477493,20142015,Aleksander Barkov,71,16,20,36,0.1301,
8477493,20132014,Aleksander Barkov,54,8,16,24,0.092,
8477935,20242025,Sam Bennett,76,25,26,51,0.103734,32.86
8477935,20232024,Sam Bennett,69,20,21,41,0.116959,25.01
8477935,20222023,Sam Bennett,63,16,24,40,0.082902,22.92
8477935,20212022,Sam Bennett,71,28,21,49,0.116,27.06
8477935,20202021,Sam Bennett,10,6,9,15,0.154,12.12
8477935,20192020,Sam Bennett,52,8,4,12,0.098,
8477935,20182019,Sam Bennett,71,13,14,27,0.113,
8477935,20172018,Sam Bennett,82,11,15,26,0.0701,
8477935,20162017,Sam Bennett,81,13,13,26,0.1066,
8477935,20152016,Sam Bennett,77,18,18,36,0.1324,
8477935,20142015,Sam Bennett,1,0,1,1,0.0,
8480003,20242025,Jesper Boqvist,78,12,11,23,0.137931,10.54
8480003,20232024,Jesper Boqvist,47,6,8,14,0.117647,4.35
8480003,20222023,Jesper Boqvist,70,10,11,21,0.149254,8.8
8480003,20212022,Jesper Boqvist,56,10,13,23,0.135,7.84
8480003,20202021,Jesper Boqvist,28,4,3,7,0.118,3.86
8480003,20192020,Jesper Boqvist,35,4,0,4,0.098,
8481518,20242025,Nolan Foote,7,0,1,1,0.0,0.51
8481518,20232024,Nolan Foote,4,1,0,1,0.166667,0.75
8481518,20222023,Nolan Foote,6,1,0,1,0.25,0.55
8481518,20212022,Nolan Foote,7,3,1,4,0.3,1.51
8481518,20202021,Nolan Foote,6,1,1,2,0.2,0.29
8479981,20242025,Jonah Gadjovich,42,4,0,4,0.093023,5.27
8479981,20232024,Jonah Gadjovich,39,2,2,4,0.068966,3.3
8479981,20222023,Jonah Gadjovich,35,3,4,7,0.09375,5.7
8479981,20212022,Jonah Gadjovich,43,1,2,3,0.028,5.02
8479981,20202021,Jonah Gadjovich,1,0,0,0,0.0,0
8478421,20242025,A.J. Greer,81,6,11,17,0.069767,11.18
8478421,20232024,A.J. Greer,59,6,6,12,0.105263,6.58
8478421,20222023,A.J. Greer,61,5,7,12,0.075758,8.74
8478421,20212022,A.J. Greer,9,1,1,2,0.071,1.38
8478421,20202021,A.J. Greer,1,0,0,0,0.0,0
8479316,20242025,Luke Kunin,12,0,0,0,0.0,16.64
8479316,20232024,Luke Kunin,77,11,7,18,0.112245,13.12
8479316,20222023,Luke Kunin,31,5,8,13,0.086207,7.33
8479316,20212022,Luke Kunin,82,13,9,22,0.104,15.32
8479316,20202021,Luke Kunin,38,10,9,19,0.141,7.73
8479316,20192020,Luke Kunin,63,15,16,31,0.117,
8479316,20182019,Luke Kunin,49,6,11,17,0.0682,
8479316,20172018,Luke Kunin,19,2,2,4,0.0625,
8480185,20242025,Eetu Luostarinen,80,9,15,24,0.103448,13.82
8480185,20232024,Eetu Luostarinen,82,12,15,27,0.10084,18.14
8480185,20222023,Eetu Luostarinen,82,17,26,43,0.128788,17.79
8480185,20212022,Eetu Luostarinen,78,9,17,26,0.107,10.25
8480185,20202021,Eetu Luostarinen,44,3,5,8,0.088,4.15
8480185,20192020,Eetu Luostarinen,8,0,1,1,0.0,
8473419,20242025,Brad Marchand,10,2,2,4,0.105263,29.24
8473419,20232024,Brad Marchand,82,29,38,67,0.140097,26.84
8473419,20222023,Brad Marchand,73,21,46,67,0.114754,22.73
8473419,20212022,Brad Marchand,70,32,48,80,0.132,26.52
8473419,20202021,Brad Marchand,53,29,40,69,0.203,18.65
8473419,20192020,Brad Marchand,70,28,59,87,0.151,
8473419,20182019,Brad Marchand,79,36,64,100,0.1558,
8473419,20172018,Brad Marchand,68,34,51,85,0.1868,
8473419,20162017,Brad Marchand,80,39,46,85,0.1726,
8473419,20152016,Brad Marchand,77,37,24,61,0.148,
8473419,20142015,Brad Marchand,77,24,18,42,0.1333,
8473419,20132014,Brad Marchand,82,25,28,53,0.1678,
8473419,20122013,Brad Marchand,45,18,18,36,0.1978,
8473419,20112012,Brad Marchand,76,28,27,55,0.1677,
8473419,20102011,Brad Marchand,77,21,20,41,0.1409,
8473419,20092010,Brad Marchand,20,0,1,1,0.0,
8477931,20242025,Tomas Nosek,59,1,8,9,0.021277,7.55
8477931,20232024,Tomas Nosek,36,2,4,6,0.052632,3.34
8477931,20222023,Tomas Nosek,66,7,11,18,0.101449,8.65
8477931,20212022,Tomas Nosek,75,3,14,17,0.036,10.24
8477931,20202021,Tomas Nosek,38,8,10,18,0.136,7.39
8477931,20192020,Tomas Nosek,67,8,7,15,0.086,
8477931,20182019,Tomas Nosek,68,8,9,17,0.069,
8477931,20172018,Tomas Nosek,67,7,8,15,0.0761,
8477931,20162017,Tomas Nosek,11,1,0,1,0.0526,
8477931,20152016,Tomas Nosek,6,0,0,0,0.0,
8477933,20242025,Sam Reinhart,79,39,42,81,0.183099,36.77
8477933,20232024,Sam Reinhart,82,57,37,94,0.244635,44.25
8477933,20222023,Sam Reinhart,82,31,36,67,0.136564,37.24
8477933,20212022,Sam Reinhart,78,33,49,82,0.177,30.51
8477933,20202021,Sam Reinhart,54,25,15,40,0.192,18.56
8477933,20192020,Sam Reinhart,69,22,28,50,0.153,
8477933,20182019,Sam Reinhart,82,22,43,65,0.1222,
8477933,20172018,Sam Reinhart,82,25,25,50,0.133,
8477933,20162017,Sam Reinhart,79,17,30,47,0.0955,
8477933,20152016,Sam Reinhart,79,23,19,42,0.1394,
8477933,20142015,Sam Reinhart,9,0,1,1,0.0,
8478542,20242025,Evan Rodrigues,82,15,17,32,0.093168,17.13
8478542,20232024,Evan Rodrigues,80,12,27,39,0.064516,18.07
8478542,20222023,Evan Rodrigues,69,16,23,39,0.086957,21.34
8478542,20212022,Evan Rodrigues,82,19,24,43,0.078,22.84
8478542,20202021,Evan Rodrigues,35,7,7,14,0.108,6.14
8478542,20192020,Evan Rodrigues,7,1,0,1,0.091,
8478542,20182019,Evan Rodrigues,74,9,20,29,0.0536,
8478542,20172018,Evan Rodrigues,48,7,18,25,0.0769,
8478542,20162017,Evan Rodrigues,30,4,2,6,0.0784,
8478542,20152016,Evan Rodrigues,2,1,1,2,0.125,
8479314,20242025,Matthew Tkachuk,52,22,35,57,0.141026,24.29
8479314,20232024,Matthew Tkachuk,80,26,62,88,0.092857,38.86
8479314,20222023,Matthew Tkachuk,79,40,69,109,0.124224,45.48
8479314,20212022,Matthew Tkachuk,82,42,62,104,0.166,34.58
8479314,20202021,Matthew Tkachuk,56,16,27,43,0.106,19.11
8479314,20192020,Matthew Tkachuk,69,23,38,61,0.122,
8479314,20182019,Matthew Tkachuk,80,34,43,77,0.1643,
8479314,20172018,Matthew Tkachuk,68,24,25,49,0.1277,
8479314,20162017,Matthew Tkachuk,76,13,35,48,0.0915,
8477409,20242025,Carter Verhaeghe,81,20,33,53,0.082645,28.59
8477409,20232024,Carter Verhaeghe,76,34,38,72,0.138211,31.15
8477409,20222023,Carter Verhaeghe,81,42,31,73,0.152727,33.86
8477409,20212022,Carter Verhaeghe,78,24,31,55,0.144,21.11
8477409,20202021,Carter Verhaeghe,43,18,18,36,0.168,14.71
8477409,20192020,Carter Verhaeghe,52,9,4,13,0.158,
8481600,20242025,Tobias Bjornfot,14,0,0,0,0.0,0.74
8481600,20232024,Tobias Bjornfot,1,0,0,0,0.0,0.01
8481600,20222023,Tobias Bjornfot,10,0,1,1,0.0,0.27
8481600,20212022,Tobias Bjornfot,70,0,8,8,0.0,2.58
8481600,20202021,Tobias Bjornfot,33,1,5,6,0.033,0.98
8481600,20192020,Tobias Bjornfot,3,0,0,0,0.0,
8477932,20242025,Aaron Ekblad,56,3,30,33,0.028302,5.95
8477932,20232024,Aaron Ekblad,51,4,14,18,0.040816,8.22
8477932,20222023,Aaron Ekblad,71,14,24,38,0.064815,16.17
8477932,20212022,Aaron Ekblad,61,15,42,57,0.083,10.72
8477932,20202021,Aaron Ekblad,35,11,11,22,0.109,6.28
8477932,20192020,Aaron Ekblad,67,5,36,41,0.034,
8477932,20182019,Aaron Ekblad,82,13,24,37,0.0722,
8477932,20172018,Aaron Ekblad,82,16,22,38,0.0847,
8477932,20162017,Aaron Ekblad,68,10,11,21,0.0444,
8477932,20152016,Aaron Ekblad,78,15,21,36,0.0824,
8477932,20142015,Aaron Ekblad,81,12,27,39,0.0706,
8478055,20242025,Gustav Forsling,80,11,20,31,0.05641,7.49
8478055,20232024,Gustav Forsling,79,10,29,39,0.0625,7.45
8478055,20222023,Gustav Forsling,82,13,28,41,0.062201,8.39
8478055,20212022,Gustav Forsling,71,10,27,37,0.069,7.9
8478055,20202021,Gustav Forsling,43,5,12,17,0.053,3.62
8477495,20242025,Seth Jones,21,2,7,9,0.041667,8.29
8477495,20232024,Seth Jones,67,8,23,31,0.046512,9.2
8477495,20222023,Seth Jones,72,12,25,37,0.067416,8.88
8477495,20212022,Seth Jones,78,5,46,51,0.026,7.08
8477495,20202021,Seth Jones,56,5,23,28,0.035,6.19
8477495,20192020,Seth Jones,56,6,24,30,0.048,
8477495,20182019,Seth Jones,75,9,37,46,0.0489,
8477495,20172018,Seth Jones,78,16,41,57,0.0643,
8477495,20162017,Seth Jones,75,12,30,42,0.0789,
8477495,20152016,Seth Jones,41,2,18,20,0.0241,
8477495,20142015,Seth Jones,82,8,19,27,0.065,
8477495,20132014,Seth Jones,77,6,19,25,0.06,
8475179,20242025,Dmitry Kulikov,70,4,9,13,0.0625,3.04
8475179,20232024,Dmitry Kulikov,76,1,19,20,0.013514,4.67
8475179,20222023,Dmitry Kulikov,6,0,1,1,0.0,3.74
8475179,20212022,Dmitry Kulikov,80,7,17,24,0.095,5.01
8475179,20202021,Dmitry Kulikov,10,0,2,2,0.0,1.69
8475179,20192020,Dmitry Kulikov,51,2,8,10,0.037,
8475179,20182019,Dmitry Kulikov,57,0,6,6,0.0,
8475179,20172018,Dmitry Kulikov,62,3,8,11,0.0625,
8475179,20162017,Dmitry Kulikov,47,2,3,5,0.0476,
8475179,20152016,Dmitry Kulikov,74,1,16,17,0.0101,
8475179,20142015,Dmitry Kulikov,73,3,19,22,0.0361,
8475179,20132014,Dmitry Kulikov,81,8,11,19,0.063,
8475179,20122013,Dmitry Kulikov,34,3,7,10,0.0577,
8475179,20112012,Dmitry Kulikov,58,4,24,28,0.0385,
8475179,20102011,Dmitry Kulikov,72,6,20,26,0.0723,
8475179,20092010,Dmitry Kulikov,68,3,13,16,0.0345,
8478859,20242025,Niko Mikkola,76,6,16,22,0.051724,5.74
8478859,20232024,Niko Mikkola,82,3,14,17,0.032258,4.31
8478859,20222023,Niko Mikkola,31,1,2,3,0.032258,2.34
8478859,20212022,Niko Mikkola,54,3,10,13,0.052,2.43
8478859,20202021,Niko Mikkola,30,1,2,3,0.045,0.7
8478859,20192020,Niko Mikkola,5,0,1,1,0.0,
8473507,20242025,Jeff Petry,44,1,7,8,0.030303,1.72
8473507,20232024,Jeff Petry,73,3,21,24,0.035714,3.73
8473507,20222023,Jeff Petry,61,5,26,31,0.044248,4.27
8473507,20212022,Jeff Petry,68,6,21,27,0.048,4.57
8473507,20202021,Jeff Petry,55,12,30,42,0.094,7.25
8473507,20192020,Jeff Petry,71,11,29,40,0.07,
8473507,20182019,Jeff Petry,82,13,33,46,0.0756,
8473507,20172018,Jeff Petry,82,12,30,42,0.0674,
8473507,20162017,Jeff Petry,80,8,20,28,0.0465,
8473507,20152016,Jeff Petry,51,5,11,16,0.051,
8473507,20142015,Jeff Petry,19,3,4,7,0.1304,
8473507,20132014,Jeff Petry,80,7,10,17,0.0729,
8473507,20122013,Jeff Petry,48,3,9,12,0.0455,
8473507,20112012,Jeff Petry,73,2,23,25,0.018,
8473507,20102011,Jeff Petry,35,1,4,5,0.0244,
8476469,20242025,Joel Armia,81,11,18,29,0.105769,13.42
8476469,20232024,Joel Armia,66,17,8,25,0.122302,12.37
8476469,20222023,Joel Armia,43,7,7,14,0.101449,8.84
8476469,20212022,Joel Armia,60,6,8,14,0.058,10.13
8476469,20202021,Joel Armia,41,7,7,14,0.096,6.33
8476469,20192020,Joel Armia,58,16,14,30,0.103,
8476469,20182019,Joel Armia,57,13,10,23,0.097,
8476469,20172018,Joel Armia,79,12,17,29,0.0938,
8476469,20162017,Joel Armia,57,10,9,19,0.0901,
8476469,20152016,Joel Armia,43,4,6,10,0.0769,
8476469,20142015,Joel Armia,1,0,0,0,0.0,
8482124,20242025,Quinton Byfield,81,23,31,54,0.146497,22.09
8482124,20232024,Quinton Byfield,80,20,35,55,0.124224,26.93
8482124,20222023,Quinton Byfield,53,3,19,22,0.040541,10.55
8482124,20212022,Quinton Byfield,40,5,5,10,0.128,5.56
8482124,20202021,Quinton Byfield,6,0,1,1,0.0,0.64
8476479,20242025,Phillip Danault,80,8,35,43,0.065041,15.06
8476479,20232024,Phillip Danault,78,17,30,47,0.106918,19.08
8476479,20222023,Phillip Danault,82,18,36,54,0.118421,17.83
8476479,20212022,Phillip Danault,79,27,24,51,0.139,25.97
8476479,20202021,Phillip Danault,53,5,19,24,0.068,7.97
8476479,20192020,Phillip Danault,71,13,34,47,0.099,
8476479,20182019,Phillip Danault,81,12,41,53,0.0909,
8476479,20172018,Phillip Danault,52,8,17,25,0.0851,
8476479,20162017,Phillip Danault,82,13,27,40,0.0977,
8476479,20152016,Phillip Danault,21,3,2,5,0.125,
8476479,20142015,Phillip Danault,2,0,0,0,0.0,
8477942,20242025,Kevin Fiala,81,35,25,60,0.143443,28.48
8477942,20232024,Kevin Fiala,82,29,44,73,0.128889,25.37
8477942,20222023,Kevin Fiala,69,23,49,72,0.110577,26.01
8477942,20212022,Kevin Fiala,82,33,52,85,0.126,28.33
8477942,20202021,Kevin Fiala,50,20,20,40,0.123,16.43
8477942,20192020,Kevin Fiala,64,23,31,54,0.131,
8477942,20182019,Kevin Fiala,19,3,4,7,0.0698,
8477942,20172018,Kevin Fiala,80,23,25,48,0.123,
8477942,20162017,Kevin Fiala,54,11,5,16,0.0965,
8477942,20152016,Kevin Fiala,5,1,0,1,0.0909,
8477942,20142015,Kevin Fiala,1,0,0,0,0.0,
8477998,20242025,Warren Foegele,82,24,22,46,0.120603,26.1
8477998,20232024,Warren Foegele,82,20,21,41,0.099502,26.19
8477998,20222023,Warren Foegele,67,13,15,28,0.103175,18.11
8477998,20212022,Warren Foegele,82,12,14,26,0.085,17.37
8477998,20202021,Warren Foegele,53,10,10,20,0.11,13.56
8477998,20192020,Warren Foegele,68,13,17,30,0.101,
8477998,20182019,Warren Foegele,77,10,5,15,0.0943,
8477998,20172018,Warren Foegele,2,2,1,3,0.3333,
8477960,20242025,Adrian Kempe,81,35,38,73,0.147679,29.58
8477960,20232024,Adrian Kempe,77,28,47,75,0.113821,24.75
8477960,20222023,Adrian Kempe,82,41,26,67,0.164,28.73
8477960,20212022,Adrian Kempe,78,35,19,54,0.142,30.25
8477960,20202021,Adrian Kempe,56,14,15,29,0.11,11.1
8477960,20192020,Adrian Kempe,69,11,21,32,0.074,
8477960,20182019,Adrian Kempe,81,12,16,28,0.1017,
8477960,20172018,Adrian Kempe,81,16,21,37,0.1345,
8477960,20162017,Adrian Kempe,25,2,4,6,0.0625,
8471685,20242025,Anze Kopitar,81,21,46,67,0.214286,15.44
8471685,20232024,Anze Kopitar,81,26,44,70,0.195489,18.21
8471685,20222023,Anze Kopitar,82,28,46,74,0.16568,23.9
8471685,20212022,Anze Kopitar,81,19,48,67,0.09,20.76
8471685,20202021,Anze Kopitar,56,13,37,50,0.11,11.07
8471685,20192020,Anze Kopitar,70,21,41,62,0.156,
8471685,20182019,Anze Kopitar,81,22,38,60,0.141,
8471685,20172018,Anze Kopitar,82,35,57,92,0.175,
8471685,20162017,Anze Kopitar,76,12,40,52,0.08,
8471685,20152016,Anze Kopitar,81,25,49,74,0.1412,
8471685,20142015,Anze Kopitar,79,16,48,64,0.1194,
8471685,20132014,Anze Kopitar,82,29,41,70,0.145,
8471685,20122013,Anze Kopitar,47,10,32,42,0.102,
8471685,20112012,Anze Kopitar,82,25,51,76,0.1087,
8471685,20102011,Anze Kopitar,75,25,48,73,0.1073,
8471685,20092010,Anze Kopitar,82,34,47,81,0.1313,
8471685,20082009,Anze Kopitar,82,27,39,66,0.1154,
8471685,20072008,Anze Kopitar,82,32,45,77,0.1592,
8471685,20062007,Anze Kopitar,72,20,41,61,0.1036,
8479675,20242025,Trevor Moore,71,18,22,40,0.117647,19.42
8479675,20232024,Trevor Moore,82,31,26,57,0.127049,28.41
8479675,20222023,Trevor Moore,59,10,19,29,0.06135,16.19
8479675,20212022,Trevor Moore,81,17,31,48,0.084,25.12
8479675,20202021,Trevor Moore,56,10,13,23,0.114,10.23
8479675,20192020,Trevor Moore,15,3,2,5,0.158,
8479675,20182019,Trevor Moore,25,2,6,8,0.0769,
8470621,20242025,Corey Perry,81,19,11,30,0.19,17.14
8470621,20232024,Corey Perry,38,8,5,13,0.142857,13.09
8470621,20222023,Corey Perry,81,12,13,25,0.103448,16.86
8470621,20212022,Corey Perry,82,19,21,40,0.124,25.11
8470621,20202021,Corey Perry,49,9,12,21,0.145,7.87
8470621,20192020,Corey Perry,57,5,16,21,0.065,
8470621,20182019,Corey Perry,31,6,4,10,0.1017,
8470621,20172018,Corey Perry,71,17,32,49,0.1012,
8470621,20162017,Corey Perry,82,19,34,53,0.0884,
8470621,20152016,Corey Perry,82,34,28,62,0.1581,
8470621,20142015,Corey Perry,67,33,22,55,0.171,
8470621,20132014,Corey Perry,81,43,39,82,0.1536,
8470621,20122013,Corey Perry,44,15,21,36,0.1172,
8470621,20112012,Corey Perry,80,37,23,60,0.1336,
